x;y;value
99;90;-0.62051765
100;90;-0.54930598
101;90;-0.47805181
102;90;-0.40633474
103;90;-0.33374978
104;90;-0.25995233
105;90;-0.18465476
106;90;-0.10762344
107;90;-0.02867558
108;90;0.05232362
109;90;0.13546516
110;90;0.22079481
111;90;0.30832197
112;90;0.39801877
113;90;0.48982313
114;90;0.58364177
115;90;0.67935257
116;90;0.77680749
117;90;0.87583393
118;90;0.97623814
119;90;1.07780707
0;91;-0.75940691
1;91;-0.79403851
2;91;-0.82905239
3;91;-0.86478775
4;91;-0.90153738
5;91;-0.93955247
6;91;-0.97904208
7;91;-1.02017709
8;91;-1.06309260
9;91;-1.10788851
10;91;-1.15463223
11;91;-1.20336224
12;91;-1.25408650
13;91;-1.30678853
14;91;-1.36142639
15;91;-1.41793529
16;91;-1.47623012
17;91;-1.53620499
18;91;-1.59773855
19;91;-1.66069281
20;91;-1.72491440
21;91;-1.79023835
22;91;-1.85648808
23;91;-1.92347727
24;91;-1.99101138
25;91;-2.05888872
26;91;-2.12690163
27;91;-2.19483832
28;91;-2.26248422
29;91;-2.32962153
30;91;-2.39603324
31;91;-2.46150193
32;91;-2.52581078
33;91;-2.58874538
34;91;-2.65009600
35;91;-2.70965535
36;91;-2.76722269
37;91;-2.82260180
38;91;-2.87560334
39;91;-2.92604570
40;91;-2.97375564
41;91;-3.01856822
42;91;-3.06032762
43;91;-3.09888724
44;91;-3.13411244
45;91;-3.16587756
46;91;-3.19407008
47;91;-3.21858643
48;91;-3.23933786
49;91;-3.25624498
50;91;-3.26924300
51;91;-3.27827836
52;91;-3.28331061
53;91;-3.28431204
54;91;-3.28126692
55;91;-3.27417413
56;91;-3.26304378
57;91;-3.24789947
58;91;-3.22877639
59;91;-3.20572361
60;91;-3.17880068
61;91;-3.14807949
62;91;-3.11364488
63;91;-3.07559085
64;91;-3.03402300
65;91;-2.98905688
66;91;-2.94081850
67;91;-2.88944269
68;91;-2.83507195
69;91;-2.77785869
70;91;-2.71796173
71;91;-2.65554638
72;91;-2.59078288
73;91;-2.52384818
74;91;-2.45492166
75;91;-2.38418758
76;91;-2.31183095
77;91;-2.23803921
78;91;-2.16299867
79;91;-2.08689585
80;91;-2.00991424
81;91;-1.93223418
82;91;-1.85403356
83;91;-1.77548127
84;91;-1.69674136
85;91;-1.61796773
86;91;-1.53930778
87;91;-1.46089331
88;91;-1.38284511
89;91;-1.30526888
90;91;-1.22825806
91;91;-1.15187969
92;91;-1.07619304
93;91;-1.00122778
94;91;-0.92699496
95;91;-0.85347362
96;91;-0.78062652
97;91;-0.70838618
98;91;-0.63664608
99;91;-0.56527627
100;91;-0.49410430
101;91;-0.42288945
102;91;-0.35121096
103;91;-0.27866345
104;91;-0.20490176
105;91;-0.12963783
106;91;-0.05263763
107;91;0.02628191
108;91;0.10725593
109;91;0.19037567
110;91;0.27568701
111;91;0.36319954
112;91;0.45288545
113;91;0.54468274
114;91;0.63849820
115;91;0.73420961
116;91;0.83166897
117;91;0.93070352
118;91;1.03111943
119;91;1.13270344
0;92;-0.67292031
1;92;-0.70746442
2;92;-0.74239244
3;92;-0.77804453
4;92;-0.81471654
5;92;-0.85265934
6;92;-0.89208436
7;92;-0.93316384
8;92;-0.97603348
9;92;-1.02079493
10;92;-1.06751627
11;92;-1.11623702
12;92;-1.16696633
13;92;-1.21968840
14;92;-1.27436203
15;92;-1.33092289
16;92;-1.38928710
17;92;-1.44934969
18;92;-1.51098849
19;92;-1.57406633
20;92;-1.63843099
21;92;-1.70391766
22;92;-1.77034921
23;92;-1.83754046
24;92;-1.90529627
25;92;-1.97341516
26;92;-2.04169004
27;92;-2.10990818
28;92;-2.17785555
29;92;-2.24531419
30;92;-2.31206689
31;92;-2.37789455
32;92;-2.44258165
33;92;-2.50591341
34;92;-2.56767880
35;92;-2.62767070
36;92;-2.68568671
37;92;-2.74153151
38;92;-2.79501430
39;92;-2.84595306
40;92;-2.89417384
41;92;-2.93951072
42;92;-2.98180698
43;92;-3.02091563
44;92;-3.05670052
45;92;-3.08903696
46;92;-3.11780902
47;92;-3.14291391
48;92;-3.16426119
49;92;-3.18177052
50;92;-3.19537673
51;92;-3.20502403
52;92;-3.21067235
53;92;-3.21229172
54;92;-3.20986641
55;92;-3.20339380
56;92;-3.19288289
57;92;-3.17835576
58;92;-3.15984762
59;92;-3.13740548
60;92;-3.11108849
61;92;-3.08096764
62;92;-3.04712532
63;92;-3.00965626
64;92;-2.96866403
65;92;-2.92426342
66;92;-2.87658006
67;92;-2.82574691
68;92;-2.77190647
69;92;-2.71521041
70;92;-2.65581547
71;92;-2.59388680
72;92;-2.52959443
73;92;-2.46311437
74;92;-2.39462490
75;92;-2.32431046
76;92;-2.25235530
77;92;-2.17894593
78;92;-2.10426867
79;92;-2.02850983
80;92;-1.95185236
81;92;-1.87447677
82;92;-1.79656059
83;92;-1.71827270
84;92;-1.63977809
85;92;-1.56122936
86;92;-1.48277538
87;92;-1.40454788
88;92;-1.32666840
89;92;-1.24924319
90;92;-1.17236579
91;92;-1.09610520
92;92;-1.02052098
93;92;-0.94564373
94;92;-0.87148684
95;92;-0.79802935
96;92;-0.72523637
97;92;-0.65304167
98;92;-0.58134117
99;92;-0.51000625
100;92;-0.43886672
101;92;-0.36768403
102;92;-0.29603741
103;92;-0.22352113
104;92;-0.14979002
105;92;-0.07455551
106;92;0.00241634
107;92;0.08130881
108;92;0.16225709
109;92;0.24535257
110;92;0.33064100
111;92;0.41813218
112;92;0.50779829
113;92;0.59957700
114;92;0.69337533
115;92;0.78907105
116;92;0.88651572
117;92;0.98553669
118;92;1.08594005
119;92;1.18751263
0;93;-0.58697535
1;93;-0.62144980
2;93;-0.65630952
3;93;-0.69189705
4;93;-0.72850853
5;93;-0.76639741
6;93;-0.80577575
7;93;-0.84681760
8;93;-0.88965952
9;93;-0.93440365
10;93;-0.98112040
11;93;-1.02984939
12;93;-1.08060118
13;93;-1.13336004
14;93;-1.18808619
15;93;-1.24471568
16;93;-1.30316499
17;93;-1.36333029
18;93;-1.42508969
19;93;-1.48830600
20;93;-1.55282804
21;93;-1.61849036
22;93;-1.68511741
23;93;-1.75252212
24;93;-1.82051162
25;93;-1.88888312
26;93;-1.95742952
27;93;-2.02593884
28;93;-2.09419593
29;93;-2.16198320
30;93;-2.22908250
31;93;-2.29527549
32;93;-2.36034590
33;93;-2.42407782
34;93;-2.48626059
35;93;-2.54668618
36;93;-2.60515178
37;93;-2.66146172
38;93;-2.71542369
39;93;-2.76685605
40;93;-2.81558372
41;93;-2.86143986
42;93;-2.90426699
43;93;-2.94391811
44;93;-2.98025540
45;93;-3.01315228
46;93;-3.04249416
47;93;-3.06817617
48;93;-3.09010655
49;93;-3.10820554
50;93;-3.12240479
51;93;-3.13264961
52;93;-3.13889770
53;93;-3.14111871
54;93;-3.13929543
55;93;-3.13342391
56;93;-3.12351295
57;93;-3.10958373
58;93;-3.09166974
59;93;-3.06981726
60;93;-3.04408413
61;93;-3.01454096
62;93;-2.98126938
63;93;-2.94436208
64;93;-2.90392244
65;93;-2.86006449
66;93;-2.81291199
67;93;-2.76259866
68;93;-2.70926455
69;93;-2.65306097
70;93;-2.59414465
71;93;-2.53267962
72;93;-2.46883553
73;93;-2.40278710
74;93;-2.33471221
75;93;-2.26479511
76;93;-2.19321933
77;93;-2.12017099
78;93;-2.04583640
79;93;-1.97040132
80;93;-1.89404851
81;93;-1.81695867
82;93;-1.73930895
83;93;-1.66126824
84;93;-1.58300170
85;93;-1.50466241
86;93;-1.42639934
87;93;-1.34834477
88;93;-1.27062052
89;93;-1.19333294
90;93;-1.11657819
91;93;-1.04042378
92;93;-0.96493196
93;93;-0.89013355
94;93;-0.81604286
95;93;-0.74264130
96;93;-0.66989444
97;93;-0.59773831
98;93;-0.52607016
99;93;-0.45476332
100;93;-0.38364999
101;93;-0.31249295
102;93;-0.24087190
103;93;-0.16838122
104;93;-0.09467571
105;93;-0.01946695
106;93;0.05747902
107;93;0.13634551
108;93;0.21726751
109;93;0.30033631
110;93;0.38559777
111;93;0.47306122
112;93;0.56269892
113;93;0.65444860
114;93;0.74821687
115;93;0.84388146
116;93;0.94129374
117;93;1.04028109
118;93;1.14064935
119;93;1.24218504
0;94;-0.50160797
1;94;-0.53602910
2;94;-0.57083705
3;94;-0.60637627
4;94;-0.64294374
5;94;-0.68079475
6;94;-0.72014298
7;94;-0.76116292
8;94;-0.80399281
9;94;-0.84873666
10;94;-0.89546437
11;94;-0.94421714
12;94;-0.99500619
13;94;-1.04781739
14;94;-1.10261105
15;94;-1.15932377
16;94;-1.21787289
17;94;-1.27815419
18;94;-1.34004803
19;94;-1.40341622
20;94;-1.46810762
21;94;-1.53395776
22;94;-1.60079134
23;94;-1.66842113
24;94;-1.73665369
25;94;-1.80528716
26;94;-1.87411425
27;94;-1.94292186
28;94;-2.01149616
29;94;-2.07961805
30;94;-2.14706977
31;94;-2.21363277
32;94;-2.27908967
33;94;-2.34322456
34;94;-2.40582678
35;94;-2.46668680
36;94;-2.52560181
37;94;-2.58237520
38;94;-2.63681485
39;94;-2.68873726
40;94;-2.73796752
41;94;-2.78433767
42;94;-2.82769004
43;94;-2.86787577
44;94;-2.90475684
45;94;-2.93820613
46;94;-2.96810752
47;94;-2.99435559
48;94;-3.01685766
49;94;-3.03553301
50;94;-3.05031218
51;94;-3.06113974
52;94;-3.06797206
53;94;-3.07077843
54;94;-3.06954031
55;94;-3.06425321
56;94;-3.05492405
57;94;-3.04157362
58;94;-3.02423451
59;94;-3.00295221
60;94;-2.97778328
61;94;-2.94879700
62;94;-2.91607426
63;94;-2.87970775
64;94;-2.83979916
65;94;-2.79646196
66;94;-2.74981898
67;94;-2.70000262
68;94;-2.64715293
69;94;-2.59142048
70;94;-2.53296125
71;94;-2.47193795
72;94;-2.40852024
73;94;-2.34288189
74;94;-2.27520079
75;94;-2.20566064
76;94;-2.13444438
77;94;-2.06173740
78;94;-1.98772639
79;94;-1.91259653
80;94;-1.83653041
81;94;-1.75970853
82;94;-1.68230860
83;94;-1.60449915
84;94;-1.52644552
85;94;-1.44830116
86;94;-1.37021514
87;94;-1.29232039
88;94;-1.21473883
89;94;-1.13757858
90;94;-1.06093450
91;94;-0.98487699
92;94;-0.90946766
93;94;-0.83473965
94;94;-0.76070724
95;94;-0.68735363
96;94;-0.61464632
97;94;-0.54252188
98;94;-0.47087976
99;94;-0.39959502
100;94;-0.32850160
101;94;-0.25736416
102;94;-0.18576312
103;94;-0.11329300
104;94;-0.03960876
105;94;0.03557772
106;94;0.11250016
107;94;0.19134156
108;94;0.27223672
109;94;0.35527670
110;94;0.44050706
111;94;0.52793703
112;94;0.61753868
113;94;0.70924942
114;94;0.80297565
115;94;0.89859497
116;94;0.99595875
117;94;1.09489395
118;94;1.19520641
119;94;1.29668246
0;95;-0.41682305
1;95;-0.45120466
2;95;-0.48597553
3;95;-0.52148035
4;95;-0.55801819
5;95;-0.59584597
6;95;-0.63517792
7;95;-0.67619042
8;95;-0.71902269
9;95;-0.76377937
10;95;-0.81053217
11;95;-0.85932248
12;95;-0.91016312
13;95;-0.96303958
14;95;-1.01791329
15;95;-1.07472263
16;95;-1.13338326
17;95;-1.19379368
18;95;-1.25583292
19;95;-1.31936439
20;95;-1.38423621
21;95;-1.45028455
22;95;-1.51733386
23;95;-1.58519799
24;95;-1.65368278
25;95;-1.72258571
26;95;-1.79170042
27;95;-1.86081363
28;95;-1.92971057
29;95;-1.99817251
30;95;-2.06598094
31;95;-2.13291752
32;95;-2.19876335
33;95;-2.26330383
34;95;-2.32632568
35;95;-2.38762069
36;95;-2.44698436
37;95;-2.50422008
38;95;-2.55913461
39;95;-2.61154424
40;95;-2.66127278
41;95;-2.70815170
42;95;-2.75202295
43;95;-2.79273655
44;95;-2.83015411
45;95;-2.86414699
46;95;-2.89459815
47;95;-2.92140218
48;95;-2.94446507
49;95;-2.96370425
50;95;-2.97905136
51;95;-2.99044780
52;95;-2.99785086
53;95;-3.00122761
54;95;-3.00055967
55;95;-2.99584032
56;95;-2.98707667
57;95;-2.97428819
58;95;-2.95750635
59;95;-2.93677551
60;95;-2.91215205
61;95;-2.88370431
62;95;-2.85151187
63;95;-2.81566668
64;95;-2.77626966
65;95;-2.73343336
66;95;-2.68728005
67;95;-2.63794118
68;95;-2.58555645
69;95;-2.53027547
70;95;-2.47225309
71;95;-2.41165205
72;95;-2.34864143
73;95;-2.28339426
74;95;-2.21608841
75;95;-2.14690629
76;95;-2.07603140
77;95;-2.00364837
78;95;-1.92994351
79;95;-1.85510221
80;95;-1.77930667
81;95;-1.70273777
82;95;-1.62557229
83;95;-1.54797986
84;95;-1.47012556
85;95;-1.39216303
86;95;-1.31424197
87;95;-1.23649525
88;95;-1.15904579
89;95;-1.08200202
90;95;-1.00545962
91;95;-0.92948956
92;95;-0.85415466
93;95;-0.77948900
94;95;-0.70550776
95;95;-0.63219590
96;95;-0.55952136
97;95;-0.48742272
98;95;-0.41580102
99;95;-0.34453312
100;95;-0.27345445
101;95;-0.20233149
102;95;-0.13074553
103;95;-0.05829134
104;95;0.01537555
105;95;0.09054269
106;95;0.16744358
107;95;0.24626058
108;95;0.32712838
109;95;0.41013753
110;95;0.49533325
111;95;0.58272460
112;95;0.67228309
113;95;0.76394612
114;95;0.85761969
115;95;0.95318124
116;95;1.05048192
117;95;1.14934840
118;95;1.24958652
119;95;1.35098252
0;96;-0.33260660
1;96;-0.36696155
2;96;-0.40170705
3;96;-0.43719000
4;96;-0.47371104
5;96;-0.51152735
6;96;-0.55085583
7;96;-0.59187315
8;96;-0.63472008
9;96;-0.67950185
10;96;-0.72629145
11;96;-0.77513115
12;96;-0.82603442
13;96;-0.87898803
14;96;-0.93395359
15;96;-0.99086929
16;96;-1.04965313
17;96;-1.11020268
18;96;-1.17239744
19;96;-1.23610117
20;96;-1.30116269
21;96;-1.36741804
22;96;-1.43469158
23;96;-1.50279709
24;96;-1.57154122
25;96;-1.64072091
26;96;-1.71012923
27;96;-1.77955310
28;96;-1.84877754
29;96;-1.91758347
30;96;-1.98575199
31;96;-2.05306438
32;96;-2.11930213
33;96;-2.18424839
34;96;-2.24769100
35;96;-2.30942043
36;96;-2.36923239
37;96;-2.42692782
38;96;-2.48231516
39;96;-2.53520829
40;96;-2.58543118
41;96;-2.63281474
42;96;-2.67719907
43;96;-2.71843398
44;96;-2.75638053
45;96;-2.79090877
46;96;-2.82190166
47;96;-2.84925172
48;96;-2.87286532
49;96;-2.89265802
50;96;-2.90856109
51;96;-2.92051498
52;96;-2.92847587
53;96;-2.93240969
54;96;-2.93229734
55;96;-2.92813189
56;96;-2.91991932
57;96;-2.90767687
58;96;-2.89143675
59;96;-2.87124165
60;96;-2.84714755
61;96;-2.81922112
62;96;-2.78754214
63;96;-2.75220084
64;96;-2.71329818
65;96;-2.67094536
66;96;-2.62526393
67;96;-2.57638515
68;96;-2.52444739
69;96;-2.46960009
70;96;-2.41199735
71;96;-2.35180171
72;96;-2.28918076
73;96;-2.22430828
74;96;-2.15736066
75;96;-2.08852065
76;96;-2.01797083
77;96;-1.94589620
78;96;-1.87248252
79;96;-1.79791518
80;96;-1.72237617
81;96;-1.64604640
82;96;-1.56910253
83;96;-1.49171458
84;96;-1.41404735
85;96;-1.33625559
86;96;-1.25848817
87;96;-1.18087955
88;96;-1.10355284
89;96;-1.02661636
90;96;-0.95016740
91;96;-0.87427720
92;96;-0.79900962
93;96;-0.72439925
94;96;-0.65046314
95;96;-0.57718663
96;96;-0.50453943
97;96;-0.43246204
98;96;-0.36085592
99;96;-0.28959978
100;96;-0.21853150
101;96;-0.14741849
102;96;-0.07584319
103;96;-0.00340114
104;96;0.07025161
105;96;0.14540207
106;96;0.22228296
107;96;0.30107624
108;96;0.38191613
109;96;0.46489261
110;96;0.55005055
111;96;0.63739870
112;96;0.72690798
113;96;0.81851554
114;96;0.91212722
115;96;1.00761996
116;96;1.10484479
117;96;1.20362823
118;96;1.30377581
119;96;1.40507341
0;97;-0.24891390
1;97;-0.28325256
2;97;-0.31798341
3;97;-0.35345489
4;97;-0.38996871
5;97;-0.42778449
6;97;-0.46711939
7;97;-0.50815164
8;97;-0.55102286
9;97;-0.59583984
10;97;-0.64267639
11;97;-0.69157531
12;97;-0.74255119
13;97;-0.79559093
14;97;-0.85065732
15;97;-0.90768913
16;97;-0.96660423
17;97;-1.02730096
18;97;-1.08965956
19;97;-1.15354344
20;97;-1.21880204
21;97;-1.28527142
22;97;-1.35277594
23;97;-1.42112965
24;97;-1.49013809
25;97;-1.55959978
26;97;-1.62930631
27;97;-1.69904532
28;97;-1.76860083
29;97;-1.83775411
30;97;-1.90628553
31;97;-1.97397543
32;97;-2.04060603
33;97;-2.10595901
34;97;-2.16982275
35;97;-2.23198605
36;97;-2.29224442
37;97;-2.35039862
38;97;-2.40625578
39;97;-2.45962959
40;97;-2.51034271
41;97;-2.55822605
42;97;-2.60311821
43;97;-2.64486900
44;97;-2.68333780
45;97;-2.71839522
46;97;-2.74992178
47;97;-2.77781020
48;97;-2.80196496
49;97;-2.82230238
50;97;-2.83875129
51;97;-2.85125177
52;97;-2.85975926
53;97;-2.86423930
54;97;-2.86467092
55;97;-2.86104719
56;97;-2.85337167
57;97;-2.84166327
58;97;-2.82595101
59;97;-2.80627835
60;97;-2.78269901
61;97;-2.75528004
62;97;-2.72409990
63;97;-2.68924808
64;97;-2.65082497
65;97;-2.60894048
66;97;-2.56371614
67;97;-2.51528227
68;97;-2.46377706
69;97;-2.40934846
70;97;-2.35215056
71;97;-2.29234516
72;97;-2.23010022
73;97;-2.16558764
74;97;-2.09898437
75;97;-2.03047281
76;97;-1.96023476
77;97;-1.88845562
78;97;-1.81532039
79;97;-1.74101445
80;97;-1.66572019
81;97;-1.58961755
82;97;-1.51288443
83;97;-1.43569029
84;97;-1.35820048
85;97;-1.28056948
86;97;-1.20294728
87;97;-1.12546815
88;97;-1.04825547
89;97;-0.97141927
90;97;-0.89505635
91;97;-0.81923974
92;97;-0.74403293
93;97;-0.66947265
94;97;-0.59557628
95;97;-0.52233062
96;97;-0.44970668
97;97;-0.37764554
98;97;-0.30605122
99;97;-0.23480294
100;97;-0.16374123
101;97;-0.09263448
102;97;-0.02106631
103;97;0.05136693
104;97;0.12500828
105;97;0.20014414
106;97;0.27700639
107;97;0.35577662
108;97;0.43658803
109;97;0.51953029
110;97;0.60464801
111;97;0.69194874
112;97;0.78140372
113;97;0.87294929
114;97;0.96649113
115;97;1.06190588
116;97;1.15904420
117;97;1.25773223
118;97;1.35777579
119;97;1.45896020
0;98;-0.16566166
1;98;-0.19999207
2;98;-0.23471624
3;98;-0.27018398
4;98;-0.30669914
5;98;-0.34452158
6;98;-0.38387090
7;98;-0.42492579
8;98;-0.46782931
9;98;-0.51268921
10;98;-0.55957998
11;98;-0.60854555
12;98;-0.65960121
13;98;-0.71273467
14;98;-0.76790850
15;98;-0.82506305
16;98;-0.88411634
17;98;-0.94496681
18;98;-1.00749534
19;98;-1.07156516
20;98;-1.13702628
21;98;-1.20371493
22;98;-1.27145501
23;98;-1.34006142
24;98;-1.40933904
25;98;-1.47908592
26;98;-1.54909449
27;98;-1.61915136
28;98;-1.68904074
29;98;-1.75854325
30;98;-1.82743944
31;98;-1.89550871
32;98;-1.96253274
33;98;-2.02829299
34;98;-2.09257693
35;98;-2.15517354
36;98;-2.21587719
37;98;-2.27448848
38;98;-2.33081340
39;98;-2.38466489
40;98;-2.43586543
41;98;-2.48424444
42;98;-2.52964087
43;98;-2.57190267
44;98;-2.61088923
45;98;-2.64646890
46;98;-2.67852314
47;98;-2.70694317
48;98;-2.73163273
49;98;-2.75250663
50;98;-2.76949371
51;98;-2.78253254
52;98;-2.79157820
53;98;-2.79659472
54;98;-2.79756132
55;98;-2.79446920
56;98;-2.78732174
57;98;-2.77613634
58;98;-2.76094165
59;98;-2.74177962
60;98;-2.71870456
61;98;-2.69178162
62;98;-2.66108890
63;98;-2.62671515
64;98;-2.58875980
65;98;-2.54733239
66;98;-2.50255352
67;98;-2.45455296
68;98;-2.40346795
69;98;-2.34944662
70;98;-2.29264215
71;98;-2.23321593
72;98;-2.17133520
73;98;-2.10717147
74;98;-2.04090170
75;98;-1.97270735
76;98;-1.90277115
77;98;-1.83127664
78;98;-1.75841012
79;98;-1.68435603
80;98;-1.60929696
81;98;-1.53341313
82;98;-1.45688206
83;98;-1.37987358
84;98;-1.30255305
85;98;-1.22507569
86;98;-1.14759140
87;98;-1.07023501
88;98;-0.99313075
89;98;-0.91638855
90;98;-0.84010643
91;98;-0.76435789
92;98;-0.68920791
93;98;-0.61469313
94;98;-0.54083243
95;98;-0.46761416
96;98;-0.39500956
97;98;-0.32296157
98;98;-0.25137579
99;98;-0.18013292
100;98;-0.10907460
101;98;-0.03797125
102;98;0.03359258
103;98;0.10601935
104;98;0.17965142
105;98;0.25477428
106;98;0.33161900
107;98;0.41036636
108;98;0.49114902
109;98;0.57405603
110;98;0.65913101
111;98;0.74638174
112;98;0.83577816
113;98;0.92725684
114;98;1.02072274
115;98;1.11605220
116;98;1.21309568
117;98;1.31167913
118;98;1.41160781
119;98;1.51266750
0;99;-0.08274132
1;99;-0.11706878
2;99;-0.15179109
3;99;-0.18726070
4;99;-0.22378225
5;99;-0.26161753
6;99;-0.30098629
7;99;-0.34206948
8;99;-0.38501090
9;99;-0.42991857
10;99;-0.47686879
11;99;-0.52590618
12;99;-0.57704637
13;99;-0.63027801
14;99;-0.68556470
15;99;-0.74284653
16;99;-0.80204257
17;99;-0.86305088
18;99;-0.92575338
19;99;-0.99001345
20;99;-1.05568082
21;99;-1.12259249
22;99;-1.19057161
23;99;-1.25943334
24;99;-1.32898257
25;99;-1.39901810
26;99;-1.46933058
27;99;-1.53970766
28;99;-1.60993250
29;99;-1.67978574
30;99;-1.74904707
31;99;-1.81749665
32;99;-1.88491410
33;99;-1.95108200
34;99;-2.01578633
35;99;-2.07881530
36;99;-2.13996349
37;99;-2.19903018
38;99;-2.25582080
39;99;-2.31014829
40;99;-2.36183363
41;99;-2.41070586
42;99;-2.45660301
43;99;-2.49937227
44;99;-2.53887209
45;99;-2.57497082
46;99;-2.60754844
47;99;-2.63649521
48;99;-2.66171377
49;99;-2.68311909
50;99;-2.70063834
51;99;-2.71421010
52;99;-2.72378737
53;99;-2.72933438
54;99;-2.73082866
55;99;-2.72826104
56;99;-2.72163414
57;99;-2.71096425
58;99;-2.69627983
59;99;-2.67762151
60;99;-2.65504286
61;99;-2.62860791
62;99;-2.59839436
63;99;-2.56449043
64;99;-2.52699441
65;99;-2.48601585
66;99;-2.44167441
67;99;-2.39409872
68;99;-2.34342623
69;99;-2.28980432
70;99;-2.23338502
71;99;-2.17432957
72;99;-2.11280481
73;99;-2.04898244
74;99;-1.98303850
75;99;-1.91515423
76;99;-1.84551165
77;99;-1.77429521
78;99;-1.70169028
79;99;-1.62788150
80;99;-1.55305106
81;99;-1.47737948
82;99;-1.40104437
83;99;-1.32421575
84;99;-1.24705944
85;99;-1.16973029
86;99;-1.09237905
87;99;-1.01514081
88;99;-0.93814048
89;99;-0.86148835
90;99;-0.78528342
91;99;-0.70959972
92;99;-0.63450254
93;99;-0.56003046
94;99;-0.48620295
95;99;-0.41300883
96;99;-0.34042176
97;99;-0.26838473
98;99;-0.19680508
99;99;-0.12556548
100;99;-0.05450855
101;99;0.01659339
102;99;0.08815469
103;99;0.16057679
104;99;0.23420113
105;99;0.30931198
106;99;0.38613990
107;99;0.46486462
108;99;0.54561835
109;99;0.62848903
110;99;0.71352001
111;99;0.80071831
112;99;0.89005368
113;99;0.98146177
114;99;1.07484753
115;99;1.17008663
116;99;1.26702946
117;99;1.36550169
118;99;1.46530818
119;99;1.56623474
0;100;0.00000000
1;100;-0.03432708
2;100;-0.06905124
3;100;-0.10452532
4;100;-0.14105606
5;100;-0.17890634
6;100;-0.21829755
7;100;-0.25941156
8;100;-0.30239310
9;100;-0.34735178
10;100;-0.39436419
11;100;-0.44347587
12;100;-0.49470323
13;100;-0.54803570
14;100;-0.60343742
15;100;-0.66084892
16;100;-0.72018966
17;100;-0.78135854
18;100;-0.84423678
19;100;-0.90868897
20;100;-0.97456457
21;100;-1.04170029
22;100;-1.10992049
23;100;-1.17903922
24;100;-1.24886203
25;100;-1.31918668
26;100;-1.38980466
27;100;-1.46050232
28;100;-1.53106347
29;100;-1.60126790
30;100;-1.67089531
31;100;-1.73972484
32;100;-1.80753645
33;100;-1.87411163
34;100;-1.93923597
35;100;-2.00269731
36;100;-2.06428929
37;100;-2.12381082
38;100;-2.18106639
39;100;-2.23586857
40;100;-2.28803739
41;100;-2.33740154
42;100;-2.38379734
43;100;-2.42707257
44;100;-2.46708396
45;100;-2.50369951
46;100;-2.53679751
47;100;-2.56626859
48;100;-2.59201408
49;100;-2.61394802
50;100;-2.63199626
51;100;-2.64609757
52;100;-2.65620308
53;100;-2.66227721
54;100;-2.66429599
55;100;-2.66224931
56;100;-2.65613942
57;100;-2.64598129
58;100;-2.63180283
59;100;-2.61364410
60;100;-2.59155736
61;100;-2.56560665
62;100;-2.53586854
63;100;-2.50243012
64;100;-2.46538950
65;100;-2.42485549
66;100;-2.38094697
67;100;-2.33379204
68;100;-2.28352739
69;100;-2.23030002
70;100;-2.17426178
71;100;-2.11557316
72;100;-2.05440044
73;100;-1.99091532
74;100;-1.92529326
75;100;-1.85771515
76;100;-1.78836281
77;100;-1.71742070
78;100;-1.64507362
79;100;-1.57150639
80;100;-1.49690141
81;100;-1.42143899
82;100;-1.34529694
83;100;-1.26864527
84;100;-1.19165000
85;100;-1.11446663
86;100;-1.03724599
87;100;-0.96012357
88;100;-0.88322483
89;100;-0.80666071
90;100;-0.73053106
91;100;-0.65491018
92;100;-0.57986477
93;100;-0.50543352
94;100;-0.43163723
95;100;-0.35846659
96;100;-0.28589515
97;100;-0.21386823
98;100;-0.14229406
99;100;-0.07105659
100;100;0.00000000
101;100;0.07110158
102;100;0.14266134
103;100;0.21507967
104;100;0.28869686
105;100;0.36379638
106;100;0.44060775
107;100;0.51931008
108;100;0.60003446
109;100;0.68286848
110;100;0.76785480
111;100;0.85499964
112;100;0.94427228
113;100;1.03560818
114;100;1.12891136
115;100;1.22405778
116;100;1.32089687
117;100;1.41925449
118;100;1.51893516
119;100;1.61972436
0;101;0.08263636
1;101;0.04830987
2;101;0.01358468
3;101;-0.02189362
4;101;-0.05843318
5;101;-0.09629826
6;101;-0.13571148
7;101;-0.17685589
8;101;-0.21987731
9;101;-0.26488634
10;101;-0.31196040
11;101;-0.36114593
12;101;-0.41246009
13;101;-0.46589292
14;101;-0.52140914
15;101;-0.57894990
16;101;-0.63843477
17;101;-0.69976343
18;101;-0.76281717
19;101;-0.82746083
20;101;-0.89354400
21;101;-0.96090377
22;101;-1.02936403
23;101;-1.09873921
24;101;-1.16883484
25;101;-1.23944796
26;101;-1.31037051
27;101;-1.38138846
28;101;-1.45228517
29;101;-1.52284023
30;101;-1.59283288
31;101;-1.66204197
32;101;-1.73024663
33;101;-1.79722852
34;101;-1.86277212
35;101;-1.92666489
36;101;-1.98869973
37;101;-2.04867535
38;101;-2.10639512
39;101;-2.16167123
40;101;-2.21432280
41;101;-2.26417755
42;101;-2.31107201
43;101;-2.35485226
44;101;-2.39537410
45;101;-2.43250554
46;101;-2.46612354
47;101;-2.49611781
48;101;-2.52238947
49;101;-2.54485091
50;101;-2.56342777
51;101;-2.57805770
52;101;-2.58869126
53;101;-2.59529120
54;101;-2.59783335
55;101;-2.59630705
56;101;-2.59071304
57;101;-2.58106630
58;101;-2.56739305
59;101;-2.54973298
60;101;-2.52813778
61;101;-2.50267037
62;101;-2.47340676
63;101;-2.44043329
64;101;-2.40384714
65;101;-2.36375691
66;101;-2.32028058
